Student_ID,Name,Department,CGPA,Skills,Internship,Placed,Company,Package
2004,Student_1004,Civil,8.21,MATLAB,No,Yes,Microsoft,3.2
2005,Student_1005,IT,8.82,MATLAB,No,No,,0.0
2006,Student_1006,ECE,7.21,React,No,Yes,TCS,8.4
2007,Student_1007,EEE,8.17,React,Yes,No,,0.0
2008,Student_1008,EEE,7.61,React,Yes,Yes,Wipro,3.1
2009,Student_1009,ME,9.47,Java,No,Yes,TCS,14.8
2010,Student_1010,ECE,8.06,SQL,No,Yes,Wipro,3.3
2011,Student_1011,IT,6.46,Python,No,No,,0.0
2012,Student_1012,IT,7.84,SQL,Yes,No,,0.0
2013,Student_1013,EEE,6.73,Python,Yes,No,,0.0
2014,Student_1014,ECE,7.96,MATLAB,No,No,,0.0
2015,Student_1015,ME,7.02,Python,Yes,Yes,Infosys,5.2
2016,Student_1016,Civil,6.29,,Yes,Yes,Infosys,19.3
2017,Student_1017,CSE,8.68,,Yes,Yes,Amazon,7.5
2018,Student_1018,Civil,9.22,,Yes,No,,0.0
2019,Student_1019,ME,9.27,SQL,No,Yes,TCS,10.2
2020,Student_1020,ECE,7.29,Python,Yes,No,,0.0
2021,Student_1021,Civil,8.06,MATLAB,No,No,,0.0
2022,Student_1022,EEE,8.45,,No,Yes,,14.0
2023,Student_1023,IT,7.63,Python,Yes,No,,0.0
2024,Student_1024,Civil,8.23,SQL,No,No,,0.0
2025,Student_1025,EEE,9.15,,Yes,No,,0.0
2026,Student_1026,ME,7.65,ML,Yes,Yes,TCS,15.0
2027,Student_1027,ME,9.79,SQL,Yes,No,,0.0
2028,Student_1028,IT,6.68,ML,No,Yes,Google,8.4
2029,Student_1029,CSE,8.73,MATLAB,Yes,No,,0.0
2030,Student_1030,ME,6.88,,No,Yes,Wipro,10.2
2031,Student_1031,IT,8.27,MATLAB,Yes,Yes,Google,10.3
2032,Student_1032,CSE,8.55,Python,Yes,No,,0.0
2033,Student_1033,IT,8.48,React,No,Yes,Microsoft,11.3
2034,Student_1034,ME,9.38,AutoCAD,Yes,Yes,Infosys,5.9
2035,Student_1035,Civil,6.83,,Yes,No,,0.0
2036,Student_1036,EEE,6.26,React,Yes,No,,0.0
2037,Student_1037,IT,7.74,Java,No,Yes,Microsoft,11.2
2038,Student_1038,ME,8.11,MATLAB,Yes,No,,0.0
2039,Student_1039,ECE,6.89,ML,Yes,Yes,,19.1
2040,Student_1040,IT,9.79,React,No,No,,0.0
2041,Student_1041,CSE,6.27,Python,No,Yes,TCS,16.6
2042,Student_1042,ECE,9.58,AutoCAD,No,Yes,Amazon,19.3
2043,Student_1043,ME,7.09,Java,Yes,No,,0.0
2044,Student_1044,Civil,6.14,ML,Yes,Yes,Infosys,3.5
2045,Student_1045,IT,9.53,ML,Yes,No,,0.0
2046,Student_1046,ME,7.21,SQL,No,No,,0.0
2047,Student_1047,CSE,9.7,Python,No,No,,0.0
2048,Student_1048,ECE,9.17,MATLAB,No,Yes,Amazon,14.0
2049,Student_1049,EEE,7.26,Python,No,Yes,Google,12.2
2050,Student_1050,Civil,8.97,ML,No,Yes,Google,18.0
2051,Student_1051,EEE,9.06,React,No,No,,0.0
2052,Student_1052,Civil,8.44,Python,No,Yes,,16.1
2053,Student_1053,CSE,8.57,Java,No,Yes,Google,12.8
2054,Student_1054,IT,6.5,React,No,No,,0.0
2055,Student_1055,ECE,6.72,,No,No,,0.0
2056,Student_1056,ECE,6.91,Python,No,No,,0.0
2057,Student_1057,Civil,8.94,Python,Yes,No,,0.0
2058,Student_1058,EEE,8.88,,No,Yes,Microsoft,17.6
2059,Student_1059,ME,9.07,MATLAB,No,No,,0.0
2060,Student_1060,IT,8.52,,No,No,,0.0
2061,Student_1061,Civil,7.47,AutoCAD,Yes,No,,0.0
2062,Student_1062,ME,7.31,Java,No,No,,0.0
2063,Student_1063,Civil,6.93,SQL,No,No,,0.0
2064,Student_1064,Civil,7.21,SQL,Yes,Yes,Google,3.1
2065,Student_1065,IT,8.74,Python,No,Yes,Google,17.1
2066,Student_1066,Civil,9.23,ML,Yes,Yes,Amazon,12.0
2067,Student_1067,ECE,7.19,AutoCAD,No,No,,0.0
2068,Student_1068,CSE,9.42,React,No,Yes,TCS,4.0
2069,Student_1069,ME,7.49,MATLAB,No,No,,0.0
2070,Student_1070,EEE,8.23,SQL,Yes,Yes,TCS,15.7
2071,Student_1071,CSE,8.53,MATLAB,Yes,Yes,Infosys,12.0
2072,Student_1072,CSE,6.44,Java,Yes,No,,0.0
2073,Student_1073,ME,7.61,React,No,Yes,Microsoft,13.8
2074,Student_1074,IT,9.0,MATLAB,No,Yes,Microsoft,13.7
2075,Student_1075,CSE,9.67,Python,No,No,,0.0
2076,Student_1076,IT,9.64,,Yes,Yes,Amazon,13.1
2077,Student_1077,ECE,6.23,SQL,No,Yes,Google,19.2
2078,Student_1078,CSE,8.0,ML,Yes,Yes,Microsoft,10.2
2079,Student_1079,IT,8.67,Java,Yes,Yes,Microsoft,19.5
2080,Student_1080,IT,8.29,Python,No,No,,0.0
2081,Student_1081,IT,8.8,Python,No,No,,0.0
2082,Student_1082,EEE,6.85,ML,Yes,No,,0.0
2083,Student_1083,CSE,9.7,Python,Yes,No,,0.0
2084,Student_1084,EEE,6.48,AutoCAD,No,No,,0.0
2085,Student_1085,ECE,9.5,React,Yes,Yes,TCS,18.7
2086,Student_1086,IT,9.49,MATLAB,No,Yes,TCS,17.5
2087,Student_1087,Civil,8.4,MATLAB,Yes,Yes,Infosys,5.6
2088,Student_1088,CSE,6.86,React,Yes,No,,0.0
2089,Student_1089,ECE,7.98,MATLAB,No,No,,0.0
2090,Student_1090,ME,7.75,ML,Yes,No,,0.0
2091,Student_1091,CSE,8.84,,Yes,Yes,Google,19.8
2092,Student_1092,ECE,8.27,Python,No,Yes,Infosys,16.3
2093,Student_1093,Civil,8.21,React,Yes,No,,0.0
2094,Student_1094,EEE,9.45,React,Yes,Yes,Google,8.2
2095,Student_1095,ME,9.55,Python,No,No,,0.0
2096,Student_1096,IT,8.85,Python,Yes,Yes,Infosys,9.3
2097,Student_1097,Civil,6.45,React,No,No,,0.0
2098,Student_1098,CSE,8.03,,Yes,Yes,Google,18.2
2099,Student_1099,IT,6.41,SQL,No,Yes,TCS,11.8
2100,Student_1100,IT,9.42,,No,Yes,Infosys,5.0
2101,Student_1101,CSE,7.25,Python,No,Yes,Wipro,15.3
2102,Student_1102,ME,7.93,MATLAB,Yes,No,,0.0
2103,Student_1103,CSE,8.37,,Yes,Yes,Amazon,14.8
2104,Student_1104,ME,8.6,React,Yes,No,,0.0
2105,Student_1105,Civil,8.21,ML,Yes,Yes,Wipro,7.9
2106,Student_1106,IT,9.53,MATLAB,Yes,No,,0.0
2107,Student_1107,EEE,7.96,Python,No,Yes,Amazon,15.3
2108,Student_1108,Civil,8.63,AutoCAD,No,Yes,Wipro,13.3
2109,Student_1109,ECE,7.03,Python,Yes,No,,0.0
2110,Student_1110,EEE,8.3,Python,No,Yes,Infosys,6.7
2111,Student_1111,Civil,6.88,Python,No,Yes,TCS,6.5
2112,Student_1112,Civil,8.57,Java,Yes,Yes,Microsoft,15.8
2113,Student_1113,CSE,6.99,SQL,No,Yes,Infosys,17.8
2114,Student_1114,IT,7.88,MATLAB,No,No,,0.0
2115,Student_1115,ECE,8.8,AutoCAD,Yes,No,,0.0
2116,Student_1116,ECE,8.09,React,Yes,No,,0.0
2117,Student_1117,CSE,6.78,React,No,No,,0.0
2118,Student_1118,Civil,6.57,MATLAB,No,No,,0.0
2119,Student_1119,ECE,7.98,AutoCAD,Yes,No,,0.0
2120,Student_1120,CSE,8.88,SQL,No,Yes,Amazon,19.7
2121,Student_1121,Civil,9.33,Java,Yes,Yes,Amazon,5.7
2122,Student_1122,EEE,7.23,,Yes,No,,0.0
2123,Student_1123,ME,9.51,Java,Yes,Yes,Wipro,18.0
2124,Student_1124,ECE,7.89,Java,No,Yes,Infosys,17.1
2125,Student_1125,Civil,8.97,ML,Yes,No,,0.0
2126,Student_1126,ECE,7.51,MATLAB,No,Yes,Amazon,12.4
2127,Student_1127,CSE,7.58,,Yes,No,,0.0
2128,Student_1128,Civil,6.05,Java,No,No,,0.0
2129,Student_1129,EEE,8.83,Java,Yes,No,,0.0
2130,Student_1130,CSE,8.2,AutoCAD,Yes,Yes,Infosys,14.9
2131,Student_1131,CSE,8.63,Python,No,No,,0.0
2132,Student_1132,IT,6.81,ML,Yes,Yes,Infosys,7.6
2133,Student_1133,ME,8.15,Python,No,Yes,TCS,16.6
2134,Student_1134,IT,8.31,Java,Yes,No,,0.0
2135,Student_1135,ME,7.02,ML,No,Yes,Wipro,15.6
2136,Student_1136,ME,7.36,AutoCAD,No,Yes,Amazon,7.5
2137,Student_1137,ECE,6.44,,No,No,,0.0
2138,Student_1138,ME,8.06,React,Yes,Yes,Wipro,8.0
2139,Student_1139,IT,9.67,Java,Yes,No,,0.0
2140,Student_1140,Civil,8.34,SQL,No,Yes,,3.2
2141,Student_1141,IT,9.28,Python,Yes,Yes,Wipro,9.7
2142,Student_1142,IT,6.3,AutoCAD,Yes,Yes,Google,20.0
2143,Student_1143,IT,8.88,,No,No,,0.0
2144,Student_1144,ME,7.37,Java,Yes,No,,0.0
2145,Student_1145,IT,7.9,React,Yes,No,,0.0
2146,Student_1146,CSE,9.65,Python,No,Yes,TCS,8.4
2147,Student_1147,CSE,9.36,React,Yes,No,,0.0
2148,Student_1148,CSE,8.0,,Yes,Yes,Wipro,6.5
2149,Student_1149,IT,6.68,,Yes,No,,0.0
2150,Student_1150,CSE,6.08,,Yes,No,,0.0
2151,Student_1151,Civil,6.97,,No,No,,0.0
2152,Student_1152,Civil,7.99,Java,No,Yes,Infosys,15.0
2153,Student_1153,CSE,7.49,AutoCAD,No,Yes,Infosys,16.5
2154,Student_1154,ECE,6.32,SQL,No,Yes,Infosys,6.5
2155,Student_1155,CSE,6.71,ML,No,Yes,,11.1
2156,Student_1156,ME,7.39,React,Yes,Yes,Microsoft,6.2
2157,Student_1157,CSE,6.93,MATLAB,No,No,,0.0
2158,Student_1158,CSE,7.79,Python,No,No,,0.0
2159,Student_1159,ME,9.58,Python,Yes,No,,0.0
2160,Student_1160,ME,7.89,Python,No,Yes,Amazon,14.3
2161,Student_1161,IT,7.09,Java,No,Yes,Amazon,4.6
2162,Student_1162,CSE,7.17,Java,No,No,,0.0
2163,Student_1163,Civil,7.68,AutoCAD,No,No,,0.0
2164,Student_1164,CSE,9.23,Python,Yes,No,,0.0
2165,Student_1165,Civil,6.5,Python,No,No,,0.0
2166,Student_1166,Civil,7.13,MATLAB,Yes,Yes,Microsoft,7.5
2167,Student_1167,CSE,8.38,ML,No,Yes,Amazon,12.1
2168,Student_1168,Civil,8.44,Python,Yes,Yes,Microsoft,5.4
2169,Student_1169,ECE,6.66,Java,Yes,No,,0.0
2170,Student_1170,CSE,9.78,ML,No,Yes,Wipro,16.7
2171,Student_1171,CSE,7.26,,Yes,No,,0.0
2172,Student_1172,ME,7.19,,No,Yes,Google,14.3
2173,Student_1173,EEE,6.87,SQL,Yes,No,,0.0
2174,Student_1174,EEE,7.99,React,Yes,No,,0.0
2175,Student_1175,EEE,8.17,ML,Yes,Yes,Wipro,10.3
2176,Student_1176,EEE,6.35,Python,No,No,,0.0
2177,Student_1177,CSE,6.78,Python,Yes,Yes,Microsoft,19.7
2178,Student_1178,Civil,7.76,AutoCAD,No,No,,0.0
2179,Student_1179,ME,6.85,SQL,No,Yes,Microsoft,15.9
2180,Student_1180,ECE,7.39,,No,No,,0.0
2181,Student_1181,IT,6.89,React,No,Yes,Wipro,5.5
2182,Student_1182,ECE,8.79,Python,No,No,,0.0
2183,Student_1183,IT,7.53,,No,No,,0.0
2184,Student_1184,CSE,6.56,ML,Yes,Yes,TCS,6.1
2185,Student_1185,Civil,9.53,MATLAB,No,No,,0.0
2186,Student_1186,CSE,6.0,MATLAB,Yes,Yes,Google,19.2
2187,Student_1187,IT,9.18,Java,Yes,No,,0.0
2188,Student_1188,CSE,6.46,ML,No,No,,0.0
2189,Student_1189,EEE,8.21,Python,No,No,,0.0
2190,Student_1190,IT,8.76,SQL,Yes,No,,0.0
2191,Student_1191,CSE,9.73,Python,No,Yes,Infosys,17.3
2192,Student_1192,IT,7.42,AutoCAD,Yes,Yes,Google,12.7
2193,Student_1193,ECE,6.14,MATLAB,No,No,,0.0
2194,Student_1194,EEE,8.44,React,Yes,Yes,Wipro,18.9
2195,Student_1195,CSE,7.34,MATLAB,No,No,,0.0
2196,Student_1196,ME,7.14,Java,No,No,,0.0
2197,Student_1197,ME,8.91,AutoCAD,No,No,,0.0
2198,Student_1198,CSE,9.43,MATLAB,Yes,Yes,Microsoft,7.5
2199,Student_1199,ECE,8.82,React,Yes,No,,0.0
2200,Student_1200,IT,8.28,,No,No,,0.0
2201,Student_1201,ME,9.58,MATLAB,No,Yes,Microsoft,3.7
2202,Student_1202,ME,8.09,Java,Yes,Yes,,17.8
2203,Student_1203,EEE,6.05,MATLAB,No,Yes,TCS,16.9
2204,Student_1204,CSE,8.37,React,No,Yes,TCS,19.7
2205,Student_1205,Civil,8.64,Python,Yes,No,,0.0
2206,Student_1206,ME,7.66,MATLAB,No,Yes,TCS,9.7
2207,Student_1207,EEE,7.1,Python,No,No,,0.0
2208,Student_1208,ECE,7.99,Java,Yes,Yes,Wipro,3.2
2209,Student_1209,CSE,9.41,MATLAB,No,No,,0.0
2210,Student_1210,EEE,6.24,React,No,No,,0.0
2211,Student_1211,CSE,6.8,Java,Yes,Yes,Microsoft,16.5
2212,Student_1212,Civil,8.83,React,No,Yes,Microsoft,18.1
2213,Student_1213,ME,9.37,React,Yes,Yes,Google,15.6
2214,Student_1214,Civil,6.51,Java,No,No,,0.0
2215,Student_1215,EEE,9.48,,Yes,Yes,Infosys,16.9
2216,Student_1216,EEE,8.68,ML,Yes,No,,0.0
2217,Student_1217,IT,8.81,Python,No,No,,0.0
2218,Student_1218,Civil,7.32,Java,Yes,No,,0.0
2219,Student_1219,CSE,8.45,Python,Yes,No,,0.0
2220,Student_1220,IT,9.42,Python,No,No,,0.0
2221,Student_1221,ECE,7.72,Python,No,Yes,,11.4
2222,Student_1222,Civil,7.98,React,No,Yes,Google,14.7
2223,Student_1223,EEE,9.47,AutoCAD,No,Yes,Microsoft,3.3
2224,Student_1224,Civil,7.07,Java,No,No,,0.0
2225,Student_1225,ECE,7.95,AutoCAD,No,No,,0.0
2226,Student_1226,ME,6.04,AutoCAD,Yes,No,,0.0
2227,Student_1227,ECE,9.09,Python,Yes,Yes,Amazon,14.2
2228,Student_1228,ME,9.28,React,No,No,,0.0
2229,Student_1229,IT,8.16,AutoCAD,Yes,No,,0.0
2230,Student_1230,CSE,8.42,AutoCAD,No,No,,0.0
2231,Student_1231,Civil,7.89,,Yes,No,,0.0
2232,Student_1232,ECE,8.74,AutoCAD,No,No,,0.0
2233,Student_1233,EEE,7.67,MATLAB,No,Yes,,17.3
2234,Student_1234,ECE,9.66,ML,No,Yes,Wipro,12.9
2235,Student_1235,EEE,8.77,SQL,Yes,No,,0.0
2236,Student_1236,Civil,7.23,Java,No,No,,0.0
2237,Student_1237,CSE,8.56,Java,Yes,Yes,TCS,3.9
2238,Student_1238,ECE,7.42,React,No,Yes,Microsoft,16.8
2239,Student_1239,Civil,6.94,SQL,No,No,,0.0
2240,Student_1240,ME,6.95,ML,Yes,Yes,Infosys,6.1
2241,Student_1241,ECE,9.54,Java,No,Yes,Amazon,10.5
2242,Student_1242,Civil,7.05,Java,No,Yes,TCS,15.3
2243,Student_1243,Civil,6.64,AutoCAD,Yes,No,,0.0
2244,Student_1244,CSE,7.05,React,Yes,No,,0.0
2245,Student_1245,Civil,8.12,React,No,Yes,,15.2
2246,Student_1246,Civil,7.72,React,Yes,No,,0.0
2247,Student_1247,ECE,7.26,,No,No,,0.0
2248,Student_1248,CSE,8.19,,Yes,No,,0.0
2249,Student_1249,ECE,8.15,MATLAB,Yes,No,,0.0
2250,Student_1250,CSE,7.06,MATLAB,No,No,,0.0
2251,Student_1251,ECE,8.65,MATLAB,Yes,No,,0.0
2252,Student_1252,ECE,6.49,MATLAB,No,Yes,Infosys,19.8
2253,Student_1253,IT,9.22,,No,Yes,Google,12.3
2254,Student_1254,CSE,7.01,,No,Yes,Wipro,12.5
2255,Student_1255,ECE,6.43,,Yes,No,,0.0
2256,Student_1256,IT,8.41,,Yes,Yes,Google,16.5
2257,Student_1257,Civil,8.42,Python,No,Yes,Infosys,11.0
2258,Student_1258,CSE,9.35,AutoCAD,Yes,Yes,Amazon,8.9
2259,Student_1259,ECE,6.73,React,Yes,No,,0.0
2260,Student_1260,Civil,8.04,Python,Yes,Yes,,16.2
2261,Student_1261,CSE,8.6,React,No,No,,0.0
2262,Student_1262,Civil,7.51,MATLAB,Yes,Yes,Google,7.6
2263,Student_1263,IT,8.93,MATLAB,No,No,,0.0
2264,Student_1264,Civil,9.38,React,No,Yes,Wipro,12.9
2265,Student_1265,EEE,7.27,Java,Yes,Yes,TCS,12.8
2266,Student_1266,ECE,6.55,AutoCAD,No,Yes,Google,9.4
2267,Student_1267,IT,6.91,Java,No,No,,0.0
2268,Student_1268,ECE,9.65,MATLAB,Yes,No,,0.0
2269,Student_1269,CSE,8.51,Java,Yes,Yes,Wipro,9.5
2270,Student_1270,EEE,8.73,Python,No,Yes,,6.7
2271,Student_1271,IT,6.98,ML,No,No,,0.0
2272,Student_1272,IT,7.79,MATLAB,Yes,No,,0.0
2273,Student_1273,ME,7.22,Java,Yes,No,,0.0
2274,Student_1274,CSE,7.39,,No,Yes,Amazon,4.1
2275,Student_1275,CSE,8.91,MATLAB,Yes,No,,0.0
2276,Student_1276,Civil,7.64,React,No,Yes,Wipro,17.7
2277,Student_1277,ECE,6.03,Python,No,Yes,Google,7.6
2278,Student_1278,EEE,8.28,React,No,Yes,TCS,3.1
2279,Student_1279,EEE,7.22,React,No,No,,0.0
2280,Student_1280,EEE,7.91,AutoCAD,Yes,Yes,TCS,7.3
2281,Student_1281,ECE,7.98,SQL,No,No,,0.0
2282,Student_1282,ME,6.59,Python,No,Yes,TCS,17.6
2283,Student_1283,IT,7.15,MATLAB,Yes,No,,0.0
2284,Student_1284,Civil,7.07,React,No,No,,0.0
2285,Student_1285,CSE,7.61,SQL,Yes,Yes,TCS,6.4
2286,Student_1286,IT,8.15,SQL,No,No,,0.0
2287,Student_1287,CSE,7.33,Python,No,Yes,Infosys,19.1
2288,Student_1288,CSE,9.23,Python,No,No,,0.0
2289,Student_1289,CSE,7.57,AutoCAD,No,No,,0.0
2290,Student_1290,ME,9.57,MATLAB,No,No,,0.0
2291,Student_1291,ME,7.6,ML,No,Yes,Microsoft,12.7
2292,Student_1292,ECE,7.69,Java,Yes,Yes,,13.5
2293,Student_1293,CSE,6.11,React,No,Yes,Microsoft,8.8
2294,Student_1294,EEE,9.53,SQL,Yes,No,,0.0
2295,Student_1295,EEE,6.81,Python,No,No,,0.0
2296,Student_1296,IT,7.07,Python,Yes,Yes,Microsoft,18.2
2297,Student_1297,Civil,8.82,Python,No,Yes,TCS,5.9
2298,Student_1298,EEE,8.9,MATLAB,Yes,Yes,TCS,13.4
2299,Student_1299,CSE,8.3,AutoCAD,No,No,,0.0
2300,Student_1300,EEE,8.26,React,No,Yes,Google,16.7
2301,Student_1301,EEE,8.93,,Yes,Yes,Infosys,9.7
2302,Student_1302,EEE,6.66,React,Yes,No,,0.0
2303,Student_1303,IT,9.16,AutoCAD,Yes,No,,0.0
2304,Student_1304,Civil,8.03,,No,Yes,TCS,19.1
2305,Student_1305,ECE,7.73,Python,Yes,Yes,Infosys,4.0
2306,Student_1306,ECE,7.65,MATLAB,No,Yes,Infosys,11.7
2307,Student_1307,CSE,6.11,,No,No,,0.0
2308,Student_1308,ECE,9.77,Java,Yes,Yes,Infosys,6.0
2309,Student_1309,CSE,6.33,Java,Yes,Yes,Infosys,13.0
2310,Student_1310,Civil,7.65,,No,No,,0.0
2311,Student_1311,ECE,7.37,AutoCAD,Yes,Yes,Amazon,9.8
2312,Student_1312,CSE,6.9,Java,No,No,,0.0
2313,Student_1313,Civil,7.12,AutoCAD,No,Yes,TCS,5.0
2314,Student_1314,CSE,6.86,Python,Yes,No,,0.0
2315,Student_1315,EEE,7.85,Python,Yes,Yes,Amazon,14.3
2316,Student_1316,ECE,7.19,Python,No,No,,0.0
2317,Student_1317,CSE,8.82,ML,Yes,Yes,Google,12.5
2318,Student_1318,IT,8.77,Python,No,Yes,Microsoft,8.1
2319,Student_1319,IT,8.36,React,Yes,No,,0.0
2320,Student_1320,CSE,6.02,React,Yes,No,,0.0
2321,Student_1321,EEE,8.27,React,No,Yes,TCS,17.6
2322,Student_1322,ME,8.1,React,Yes,Yes,,7.0
2323,Student_1323,IT,9.38,Java,Yes,No,,0.0
2324,Student_1324,ECE,7.11,MATLAB,Yes,No,,0.0
2325,Student_1325,ME,8.49,React,Yes,No,,0.0
2326,Student_1326,Civil,6.08,Python,No,Yes,Google,15.7
2327,Student_1327,ME,8.19,Python,No,No,,0.0
2328,Student_1328,Civil,9.55,MATLAB,No,No,,0.0
2329,Student_1329,IT,7.64,,Yes,No,,0.0
2330,Student_1330,CSE,9.38,AutoCAD,Yes,No,,0.0
2331,Student_1331,ME,7.59,Python,No,No,,0.0
2332,Student_1332,EEE,7.7,React,Yes,Yes,,18.0
2333,Student_1333,Civil,9.39,MATLAB,Yes,Yes,TCS,9.6
2334,Student_1334,ME,6.5,Java,Yes,Yes,Infosys,13.9
2335,Student_1335,EEE,7.06,React,Yes,Yes,Amazon,3.5
2336,Student_1336,ECE,7.88,,No,Yes,TCS,9.3
2337,Student_1337,CSE,7.04,Python,No,No,,0.0
2338,Student_1338,Civil,9.35,React,Yes,No,,0.0
2339,Student_1339,ECE,9.04,ML,Yes,No,,0.0
2340,Student_1340,EEE,9.08,SQL,No,Yes,Wipro,9.9
2341,Student_1341,IT,7.65,SQL,No,No,,0.0
2342,Student_1342,CSE,6.52,Python,No,Yes,Microsoft,3.4
2343,Student_1343,IT,9.35,Python,Yes,No,,0.0
2344,Student_1344,CSE,7.74,MATLAB,No,Yes,Google,11.2
2345,Student_1345,CSE,6.59,AutoCAD,No,Yes,Microsoft,17.8
2346,Student_1346,EEE,8.83,MATLAB,Yes,No,,0.0
2347,Student_1347,ME,8.64,React,Yes,No,,0.0
2348,Student_1348,CSE,6.11,,No,No,,0.0
2349,Student_1349,EEE,6.01,Java,Yes,Yes,Microsoft,12.3
2350,Student_1350,Civil,7.82,SQL,Yes,No,,0.0
2351,Student_1351,Civil,6.57,Python,No,Yes,Amazon,11.5
2352,Student_1352,CSE,8.9,Java,No,No,,0.0
2353,Student_1353,ECE,6.91,React,Yes,Yes,Wipro,15.8
2354,Student_1354,IT,7.94,SQL,Yes,No,,0.0
2355,Student_1355,CSE,9.1,AutoCAD,Yes,No,,0.0
2356,Student_1356,Civil,6.48,ML,Yes,No,,0.0
2357,Student_1357,CSE,6.07,MATLAB,No,Yes,Amazon,12.2
2358,Student_1358,ECE,9.47,Java,No,No,,0.0
2359,Student_1359,EEE,8.15,AutoCAD,Yes,No,,0.0
2360,Student_1360,IT,6.48,React,Yes,No,,0.0
2361,Student_1361,IT,9.47,ML,Yes,No,,0.0
2362,Student_1362,ME,7.97,MATLAB,Yes,Yes,Wipro,19.3
2363,Student_1363,Civil,8.97,ML,No,No,,0.0
2364,Student_1364,EEE,9.02,SQL,No,No,,0.0
2365,Student_1365,CSE,7.1,Java,No,Yes,TCS,3.5
2366,Student_1366,Civil,7.78,Python,No,No,,0.0
2367,Student_1367,ME,8.73,Java,No,No,,0.0
2368,Student_1368,ME,8.1,ML,No,Yes,Google,7.4
2369,Student_1369,EEE,9.53,Python,No,No,,0.0
2370,Student_1370,Civil,6.68,React,Yes,Yes,Microsoft,16.6
2371,Student_1371,ECE,9.02,Java,No,No,,0.0
2372,Student_1372,IT,9.0,,No,Yes,Wipro,6.3
2373,Student_1373,ECE,7.55,SQL,Yes,No,,0.0
2374,Student_1374,ECE,7.3,SQL,No,Yes,Wipro,15.7
2375,Student_1375,IT,9.33,ML,Yes,No,,0.0
2376,Student_1376,EEE,8.78,Python,Yes,No,,0.0
2377,Student_1377,ME,8.39,Python,No,No,,0.0
2378,Student_1378,ME,6.23,React,Yes,No,,0.0
2379,Student_1379,ECE,9.36,AutoCAD,Yes,No,,0.0
2380,Student_1380,EEE,8.66,AutoCAD,No,No,,0.0
2381,Student_1381,CSE,7.95,SQL,Yes,No,,0.0
2382,Student_1382,ME,7.82,AutoCAD,Yes,Yes,TCS,4.4
2383,Student_1383,Civil,6.65,React,No,No,,0.0
2384,Student_1384,ME,6.66,,Yes,Yes,TCS,7.5
2385,Student_1385,IT,9.66,Python,Yes,No,,0.0
2386,Student_1386,ME,7.65,SQL,No,Yes,Microsoft,16.5
2387,Student_1387,CSE,7.16,ML,Yes,Yes,Microsoft,11.2
2388,Student_1388,IT,7.0,AutoCAD,No,Yes,Google,17.8
2389,Student_1389,IT,7.57,ML,No,No,,0.0
2390,Student_1390,ME,7.53,Python,Yes,Yes,,18.0
2391,Student_1391,IT,7.86,Java,No,No,,0.0
2392,Student_1392,ECE,9.58,React,Yes,No,,0.0
2393,Student_1393,Civil,8.7,ML,Yes,Yes,Wipro,7.0
2394,Student_1394,IT,8.31,MATLAB,Yes,Yes,Infosys,3.7
2395,Student_1395,IT,6.91,React,Yes,Yes,Wipro,9.4
2396,Student_1396,CSE,9.56,Java,Yes,Yes,Amazon,9.6
2397,Student_1397,ECE,7.04,,No,Yes,Google,19.4
2398,Student_1398,EEE,8.87,ML,No,Yes,Google,13.7
2399,Student_1399,ECE,9.18,ML,No,Yes,Amazon,14.7
2400,Student_1400,ECE,9.41,,No,No,,0.0
2401,Student_1401,Civil,7.2,React,No,No,,0.0
2402,Student_1402,IT,6.76,Python,Yes,No,,0.0
2403,Student_1403,EEE,8.27,ML,No,No,,0.0
2404,Student_1404,EEE,7.43,ML,Yes,No,,0.0
2405,Student_1405,ME,7.47,React,No,No,,0.0
2406,Student_1406,IT,7.1,MATLAB,Yes,Yes,,16.0
2407,Student_1407,ECE,6.47,React,No,No,,0.0
2408,Student_1408,ECE,8.69,React,Yes,Yes,Microsoft,7.9
2409,Student_1409,ECE,7.98,MATLAB,Yes,Yes,Amazon,15.8
2410,Student_1410,EEE,6.8,MATLAB,No,Yes,Wipro,17.4
2411,Student_1411,CSE,7.89,Python,Yes,No,,0.0
2412,Student_1412,Civil,7.51,ML,No,Yes,Amazon,7.0
2413,Student_1413,CSE,8.48,React,No,No,,0.0
2414,Student_1414,CSE,9.62,Python,Yes,No,,0.0
2415,Student_1415,CSE,8.06,AutoCAD,No,No,,0.0
2416,Student_1416,EEE,8.76,SQL,Yes,No,,0.0
2417,Student_1417,ECE,6.3,AutoCAD,No,Yes,Microsoft,18.2
2418,Student_1418,CSE,7.44,AutoCAD,Yes,No,,0.0
2419,Student_1419,Civil,7.67,React,No,Yes,Wipro,8.7
2420,Student_1420,ME,9.74,React,Yes,No,,0.0
2421,Student_1421,IT,7.16,SQL,No,No,,0.0
2422,Student_1422,ECE,6.09,ML,No,No,,0.0
2423,Student_1423,IT,9.37,MATLAB,Yes,Yes,Amazon,5.4
2424,Student_1424,Civil,8.3,SQL,Yes,Yes,TCS,4.9
2425,Student_1425,ME,9.6,AutoCAD,No,No,,0.0
2426,Student_1426,CSE,6.04,Java,Yes,No,,0.0
2427,Student_1427,CSE,9.38,MATLAB,Yes,No,,0.0
2428,Student_1428,IT,7.79,ML,No,Yes,Microsoft,6.4
2429,Student_1429,ME,8.93,React,No,Yes,Microsoft,8.6
2430,Student_1430,Civil,7.5,React,No,Yes,Google,6.9
